"Year","Area","Street","Street 2","Strange HTML"
2012,"Solihull","Ossolihullhospital","Ossolihullhospital",NA
2012,"Solihull","Ossolihullhospital","Ossolihullhospital",NA
2012,"Solihull","Ossolihullhospital","Ossolihullhospital",NA
2012,"Solihull","Outsidethewatersidebar","Outsidethewatersidebar",NA
2012,"Solihull","Pinesquarechelsmleywood","Pinesquarechelsmleywood",NA
2012,"Solihull","Plumeoffeatherspublichousestratfordroadshirley","Plumeoffeatherspublichousestratfordroadshirley",NA
2012,"Solihull","Poplarave.solihull","Poplarave.solihull",NA
2012,"Solihull","Poplarrd","Poplarrd",NA
2012,"Solihull","Poplarrdsolihull","Poplarrdsolihull",NA
2012,"Solihull","Poplarrdsolihulltowncebtre","Poplarrdsolihulltowncebtre",NA
2012,"Solihull","Poplarrdsolihulltowncentre","Poplarrdsolihulltowncentre",NA
2012,"Solihull","Poplarrdtowncentresolihull","Poplarrdtowncentresolihull",NA
2012,"Solihull","Poplarrdsolihull","Poplarrdsolihull",NA
2012,"Solihull","Poplarroad","Poplarroad",NA
2012,"Solihull","Poplarroad","Poplarroad",NA
2012,"Solihull","Poplarroad","Poplarroad",NA
2012,"Solihull","Poplarroad","Poplarroad",NA
2012,"Solihull","Poplarroad","Poplarroad",NA
2012,"Solihull","Poplarroad","Poplarroad",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarway","Poplarway",NA
2012,"Solihull","Ppoplarroad","Ppoplarroad",NA
2012,"Solihull","Premierinnstratfordroad","Premierinnstratfordroad",NA
2012,"Solihull","Radlowcrescentmarstongreen","Radlowcrescentmarstongreen",NA
2012,"Solihull","Ramadahotel","Ramadahotel",NA
2012,"Solihull","Roverdrive","Roverdrive",NA
2012,"Solihull","Roverdrive","Roverdrive",NA
2012,"Solihull","Saddlersarms","Saddlersarms",NA
2012,"Solihull","Shirralgrove","Shirralgrove",NA
2012,"Solihull","Solihullhighstr.","Solihullhighstr.",NA
2012,"Solihull","Solihullhighstr.","Solihullhighstr.",NA
2012,"Solihull","Solihulltowncentre","Solihulltowncentre",NA
2012,"Solihull","Solihulltowncentre","Solihulltowncentre",NA
2012,"Solihull","Solihulltowncentre","Solihulltowncentre",NA
2012,"Solihull","Solihulltowncentre","Solihulltowncentre",NA
2012,"Solihull","Stationrdsolihull","Stationrdsolihull",NA
2012,"Solihull","Stationroad","Stationroad",NA
2012,"Solihull","Stationroad","Stationroad",NA
2012,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2012,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2012,"Solihull","Stratfordroad","Stratfordroad",NA
2012,"Solihull","Stratfordroadshirley","Stratfordroadshirley",NA
2012,"Solihull","Thebearatberkswell","Thebearatberkswell",NA
2012,"Solihull","Thecresentsolihull","Thecresentsolihull",NA
2012,"Solihull","Theradleys","Theradleys",NA
2012,"Solihull","Threehorseshoessheldon","Threehorseshoessheldon",NA
2012,"Solihull","Touchwoodcentre","Touchwoodcentre",NA
2012,"Solihull","Warwickroad","Warwickroad",NA
2012,"Solihull","Warwickroadolton","Warwickroadolton",NA
2012,"Solihull","Warwickroadsolihull","Warwickroadsolihull",NA
2012,"Solihull","Widneylaneblossomfieldtennisclub","Widneylaneblossomfieldtennisclub",NA
2012,"Sandwell","Abrahamdarbypublichouse","Abrahamdarbypublichouse",NA
2012,"Sandwell","Allsaintswaywestbromwich","Allsaintswaywestbromwich",NA
2012,"Sandwell","Arcadianbirmingham","Arcadianbirmingham",NA
2012,"Sandwell","Arcadianbirmingham","Arcadianbirmingham",NA
2012,"Sandwell","Asdagreatbridge","Asdagreatbridge",NA
2012,"Sandwell","Bearwoodhighstr.","Bearwoodhighstr.",NA
2012,"Sandwell","Bearwoodhighstr.","Bearwoodhighstr.",NA
2012,"Sandwell","Bearwoodhighstr.","Bearwoodhighstr.",NA
2012,"Sandwell","Bearwoodrd","Bearwoodrd",NA
2012,"Sandwell","Bearwoodroad","Bearwoodroad",NA
2012,"Sandwell","Bearwoodroad","Bearwoodroad",NA
2012,"Sandwell","Betfredduchessparkwestbromwich","Betfredduchessparkwestbromwich",NA
2012,"Sandwell","Betfredwestbromwich","Betfredwestbromwich",NA
2012,"Sandwell","Bhamstr.stourbridge","Bhamstr.stourbridge",NA
2012,"Sandwell","Birchroadoldbury","Birchroadoldbury",NA
2012,"Sandwell","Blackheathhousingoffice","Blackheathhousingoffice",NA
2012,"Sandwell","Bourneave.tipton","Bourneave.tipton",NA
2012,"Sandwell","Bridgest","Bridgest",NA
2012,"Sandwell","Bridgnorthrd","Bridgnorthrd",NA
2012,"Sandwell","Brookst","Brookst",NA
2012,"Sandwell","Burntree","Burntree",NA
2012,"Sandwell","Capehill","Capehill",NA
2012,"Sandwell","Cartersgreenwestbromwich","Cartersgreenwestbromwich",NA
2012,"Sandwell","Cartersgreenwestbromwich","Cartersgreenwestbromwich",NA
2012,"Sandwell","Cartersgreenwestbromwich","Cartersgreenwestbromwich",NA
2012,"Sandwell","Causewayrowley","Causewayrowley",NA
2012,"Sandwell","Chapelstr.oldbury","Chapelstr.oldbury",NA
2012,"Sandwell","Chipshopgreatbridgetipton","Chipshopgreatbridgetipton",NA
2012,"Sandwell","Churchstr.oldhill","Churchstr.oldhill",NA
2012,"Sandwell","Churchstr.oldbury","Churchstr.oldbury",NA
2012,"Sandwell","Churchstr.oldbury","Churchstr.oldbury",NA
2012,"Sandwell","Clairmintroadsmethwick","Clairmintroadsmethwick",NA
2012,"Sandwell","Claremontroadsmethwick","Claremontroadsmethwick",NA
2012,"Sandwell","Cliffordroad","Cliffordroad",NA
2012,"Sandwell","Collinsstr.westbromwich","Collinsstr.westbromwich",NA
2012,"Sandwell","Collinsstr.westbromwich","Collinsstr.westbromwich",NA
2012,"Sandwell","Cumberlandroadwednesbury","Cumberlandroadwednesbury",NA
2012,"Sandwell","Delvilleterrace","Delvilleterrace",NA
2012,"Sandwell","Desimarslawestbromwich","Desimarslawestbromwich",NA
2012,"Sandwell","Dilshadrestaurantoldburyroadblackheath","Dilshadrestaurantoldburyroadblackheath",NA
2012,"Sandwell","Dudleyroad","Dudleyroad",NA
2012,"Sandwell","Dudleyroadeast","Dudleyroadeast",NA
2012,"Sandwell","Dudleyroadeasttividale","Dudleyroadeasttividale",NA
2012,"Sandwell","Edwardstr.westbromwich","Edwardstr.westbromwich",NA
2012,"Sandwell","Elmtreewaycradleyheath","Elmtreewaycradleyheath",NA
2012,"Sandwell","Forgelane","Forgelane",NA
2012,"Sandwell","Frontofficesmethwick","Frontofficesmethwick",NA
2012,"Sandwell","Grangeroadcradley","Grangeroadcradley",NA
2012,"Sandwell","Gregoryave.weoleycastle","Gregoryave.weoleycastle",NA
2012,"Sandwell","Ha","Ha",NA
2012,"Sandwell","Habberlyroad","Habberlyroad",NA
2012,"Sandwell","Hagleyroadwest","Hagleyroadwest",NA
2012,"Sandwell","Haigstr.","Haigstr.",NA
2012,"Sandwell","Halesowenroadcradley","Halesowenroadcradley",NA
2012,"Sandwell","Hannoverroad","Hannoverroad",NA
2012,"Sandwell","Hanoverroadrowleyregis","Hanoverroadrowleyregis",NA
2012,"Sandwell","Harbornestoresharborne","Harbornestoresharborne",NA
2012,"Sandwell","Harbornestoresharborne","Harbornestoresharborne",NA
2012,"Sandwell","Hargatearmspublichouse","Hargatearmspublichouse",NA
2012,"Sandwell","Hasburyphhalesowen","Hasburyphhalesowen",NA
2012,"Sandwell","Hasburyphhalesowen","Hasburyphhalesowen",NA
2012,"Sandwell","Hasburyphhalesowen","Hasburyphhalesowen",NA
2012,"Sandwell","Hendersonway","Hendersonway",NA
2012,"Sandwell","Hermitstr.","Hermitstr.",NA
2012,"Sandwell","Highstsmethwick","Highstsmethwick",NA
2012,"Sandwell","Highstwb","Highstwb",NA
2012,"Sandwell","Highstwestbrom","Highstwestbrom",NA
2012,"Sandwell","Highstwestbromwich","Highstwestbromwich",NA
2012,"Sandwell","Highstr.smethwick","Highstr.smethwick",NA
2012,"Sandwell","Highstr.wednesbury","Highstr.wednesbury",NA
2012,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Sandwell","Highstr.wollaston","Highstr.wollaston",NA
2012,"Sandwell","Highstr.smethwick","Highstr.smethwick",NA
2012,"Sandwell","Highstr.smethwick","Highstr.smethwick",NA
2012,"Sandwell","Highstr.wednesbury","Highstr.wednesbury",NA
2012,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2012,"Sandwell","Highstr.mwestbrom","Highstr.mwestbrom",NA
2012,"Sandwell","Hilltopwestbromwich","Hilltopwestbromwich",NA
2012,"Sandwell","Holidayinnoldbury","Holidayinnoldbury",NA
2012,"Sandwell","Holidayinnoldbury","Holidayinnoldbury",NA
2012,"Sandwell","Hollylane","Hollylane",NA
2012,"Sandwell","Horseleyheath","Horseleyheath",NA
2012,"Sandwell","Horsleyheathroad","Horsleyheathroad",NA
2012,"Sandwell","Johnsonroad","Johnsonroad",NA
2012,"Sandwell","Kingstr.dudley","Kingstr.dudley",NA
2012,"Sandwell","Knightsquestblackheath","Knightsquestblackheath",NA
2012,"Sandwell","Lakesidephcarpark","Lakesidephcarpark",NA
2012,"Sandwell","Littletonstr.westbromwich","Littletonstr.westbromwich",NA
2012,"Sandwell","Londonderrylane","Londonderrylane",NA
2012,"Sandwell","Londonderryrd","Londonderryrd",NA
2012,"Sandwell","Longlane","Longlane",NA
2012,"Sandwell","Mallenstoldbury","Mallenstoldbury",NA
2012,"Sandwell","Marketplacedudley","Marketplacedudley",NA
2012,"Sandwell","Mcdonaldsgreatbridge","Mcdonaldsgreatbridge",NA
2012,"Sandwell","Millhillsmethwick","Millhillsmethwick",NA
2012,"Sandwell","Millfieldsroad","Millfieldsroad",NA
2012,"Sandwell","Moorstr.","Moorstr.",NA
2012,"Sandwell","Moorestr.","Moorestr.",NA
2012,"Sandwell","Newtonrdgreatbarr","Newtonrdgreatbarr",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Nimthroaddudley","Nimthroaddudley",NA
2012,"Sandwell","Oshoteldenarabearwood","Oshoteldenarabearwood",NA
2012,"Sandwell","Oldchapelrd","Oldchapelrd",NA
2012,"Sandwell","Oldburyroad","Oldburyroad",NA
2012,"Sandwell","Oldburyroadoldbury","Oldburyroadoldbury",NA
2012,"Sandwell","Peaksroad","Peaksroad",NA
2012,"Sandwell","Poundroadoldbury","Poundroadoldbury",NA
2012,"Sandwell","Poundroadoldbury","Poundroadoldbury",NA
2012,"Sandwell","Powkelaneoldbury","Powkelaneoldbury",NA
2012,"Sandwell","Powysave","Powysave",NA
2012,"Sandwell","Pritchardclose","Pritchardclose",NA
2012,"Sandwell","Queensroadsmethwick","Queensroadsmethwick",NA
2012,"Sandwell","Raglandroadsmethwick","Raglandroadsmethwick",NA
2012,"Sandwell","Reformway","Reformway",NA
2012,"Sandwell","Regentcourtsmethwick","Regentcourtsmethwick",NA
2012,"Sandwell","Regentroadtividale","Regentroadtividale",NA
2012,"Sandwell","Rolfstr.station","Rolfstr.station",NA
2012,"Sandwell","Royalchickenhorsleyheath","Royalchickenhorsleyheath",NA
2012,"Sandwell","Samsonandlionpub","Samsonandlionpub",NA
2012,"Sandwell","Sandwellhospital","Sandwellhospital",NA
2012,"Sandwell","Schoolst","Schoolst",NA
2012,"Sandwell","Schoolstr.","Schoolstr.",NA
2012,"Sandwell","Sedgleyroadwest","Sedgleyroadwest",NA
2012,"Sandwell","Sedgleyroadwest","Sedgleyroadwest",NA
2012,"Sandwell","Shaftsburystr.","Shaftsburystr.",NA
2012,"Sandwell","Slaterstr.greatbridge","Slaterstr.greatbridge",NA
2012,"Sandwell","Southbankroad","Southbankroad",NA
2012,"Sandwell","Sponlanewestbromwich","Sponlanewestbromwich",NA
2012,"Sandwell","Stmichealsstr.westbrom","Stmichealsstr.westbrom",NA
2012,"Sandwell","Stonestr.","Stonestr.",NA
2012,"Sandwell","Stourbridgehighstr.","Stourbridgehighstr.",NA
2012,"Sandwell","Stourbridgeroad","Stourbridgeroad",NA
2012,"Sandwell","Stuartroadrowleyregis","Stuartroadrowleyregis",NA
2012,"Sandwell","Tamerd","Tamerd",NA
2012,"Sandwell","Tescoexpresssellyoak","Tescoexpresssellyoak",NA
2012,"Sandwell","Tescosburntree","Tescosburntree",NA
2012,"Sandwell","Thelegends","Thelegends",NA
2012,"Sandwell","Upperhighstr.","Upperhighstr.",NA
2012,"Sandwell","Vicarageroadsmethwick","Vicarageroadsmethwick",NA
2012,"Sandwell","Victoriaparktipton","Victoriaparktipton",NA
2012,"Sandwell","Victoriasuitewimdmilllane","Victoriasuitewimdmilllane",NA
2012,"Sandwell","Walsallroad","Walsallroad",NA
2012,"Sandwell","Walterstwestbromwich","Walterstwestbromwich",NA
2012,"Sandwell","Walterstr.westbromwich","Walterstr.westbromwich",NA
2012,"Sandwell","Waterlooroad","Waterlooroad",NA
2012,"Sandwell","Westbromhighstr.","Westbromhighstr.",NA
2012,"Sandwell","Westbromhighstr.","Westbromhighstr.",NA
2012,"Sandwell","Westbromhighstr.","Westbromhighstr.",NA
2012,"Sandwell","Westbromwichpolicestation","Westbromwichpolicestation",NA
2012,"Sandwell","Westbromwichpolicestatiopn","Westbromwichpolicestatiopn",NA
2012,"Sandwell","Westparkwolverhampton","Westparkwolverhampton",NA
2012,"Sandwell","Windmilllane","Windmilllane",NA
2012,"Sandwell","Windmilllane","Windmilllane",NA
2012,"Sandwell","Windmilllane","Windmilllane",NA
2012,"Walsall","Abelwellstwalsall","Abelwellstwalsall",NA
2012,"Walsall","Abelwellstr.walsall","Abelwellstr.walsall",NA
2012,"Walsall","Ablewellstr.","Ablewellstr.",NA
2012,"Walsall","Ablewellstr.walsall","Ablewellstr.walsall",NA
2012,"Walsall","Ablewellstr.walsall","Ablewellstr.walsall",NA
2012,"Walsall","Ablewellstr.walsall","Ablewellstr.walsall",NA
2012,"Walsall","Abubakacarparkwednesburyroad","Abubakacarparkwednesburyroad",NA
2012,"Walsall","Barsportbridgest","Barsportbridgest",NA
2012,"Walsall","Baronscourthotel","Baronscourthotel",NA
2012,"Walsall","Beatonclosewillenhall","Beatonclosewillenhall",NA
2012,"Walsall","Bentleylane","Bentleylane",NA
2012,"Walsall","Bentleylane","Bentleylane",NA
2012,"Walsall","Bentleylane","Bentleylane",NA
2012,"Walsall","Bilstonstr.","Bilstonstr.",NA
2012,"Walsall","Bilstonstr.","Bilstonstr.",NA
2012,"Walsall","Bilstonstr.","Bilstonstr.",NA
2012,"Walsall","Birminghamrdwalsall","Birminghamrdwalsall",NA
2012,"Walsall","Blowwichroad","Blowwichroad",NA
2012,"Walsall","Bloxwichlanenorth","Bloxwichlanenorth",NA
2012,"Walsall","Bloxwichroad","Bloxwichroad",NA
2012,"Walsall","Bloxwichroad","Bloxwichroad",NA
2012,"Walsall","Bloxwichroad","Bloxwichroad",NA
2012,"Walsall","Bluelanewalsall","Bluelanewalsall",NA
2012,"Walsall","Bradfordplace","Bradfordplace",NA
2012,"Walsall","Bradfordplace","Bradfordplace",NA
2012,"Walsall","Bradfordplace","Bradfordplace",NA
2012,"Walsall","Bradfordplace","Bradfordplace",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsall","Bradfordplacewalsall",NA
2012,"Walsall","Bradfordplacewalsalltowncentre","Bradfordplacewalsalltowncentre",NA
2012,"Walsall","Bradfordstr.","Bradfordstr.",NA
2012,"Walsall","Bradfordstr.","Bradfordstr.",NA
2012,"Walsall","Bradfordstr.walsall","Bradfordstr.walsall",NA
2012,"Walsall","Bradfordstr.walsall","Bradfordstr.walsall",NA
2012,"Walsall","Bradfordstr.walsall","Bradfordstr.walsall",NA
2012,"Walsall","Bradfordstr.walsall","Bradfordstr.walsall",NA
2012,"Walsall","Bridgest","Bridgest",NA
2012,"Walsall","Bridgestwalsall","Bridgestwalsall",NA
2012,"Walsall","Bridgestwalsall","Bridgestwalsall",NA
2012,"Walsall","Bridgestwalsall","Bridgestwalsall",NA
2012,"Walsall","Bridgestwalsall","Bridgestwalsall",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.","Bridgestr.",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsalltowncentre","Bridgestr.walsalltowncentre",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsall","Bridgestr.walsall",NA
2012,"Walsall","Bridgestr.walsalltowncentre","Bridgestr.walsalltowncentre",NA
2012,"Walsall","Broadmeddowsroad","Broadmeddowsroad",NA
2012,"Walsall","Broadwaynorthwalsall","Broadwaynorthwalsall",NA
2012,"Walsall","Busstationstpaulswalsall","Busstationstpaulswalsall",NA
2012,"Walsall","Busstationstpaulswalsall","Busstationstpaulswalsall",NA
2012,"Walsall","Calderfieldsgolfclub","Calderfieldsgolfclub",NA
2012,"Walsall","Cambridgeph","Cambridgeph",NA
2012,"Walsall","Cambridgepharundelst","Cambridgepharundelst",NA
2012,"Walsall","Cannockroad","Cannockroad",NA
2012,"Walsall","Cannockroadwillenhall","Cannockroadwillenhall",NA
2012,"Walsall","Carparkshireoakpublichousechesterroadbrownhills","Carparkshireoakpublichousechesterroadbrownhills",NA
2012,"Walsall","Carparkshireoakphlichfieldrd","Carparkshireoakphlichfieldrd",NA
2012,"Walsall","Castlest","Castlest",NA
2012,"Walsall","Cemetaryrdwillenhall","Cemetaryrdwillenhall",NA
2012,"Walsall","Churchroadpelsall","Churchroadpelsall",NA
2012,"Walsall","Churchfieldave.tipton","Churchfieldave.tipton",NA
2012,"Walsall","Collinwooddrive","Collinwooddrive",NA
2012,"Walsall","Colthomroadwillenhall","Colthomroadwillenhall",NA
2012,"Walsall","Coralbookmakershighstr.smethwick","Coralbookmakershighstr.smethwick",NA
2012,"Walsall","Coralbookmakerssmethwickhighstr.","Coralbookmakerssmethwickhighstr.",NA
2012,"Walsall","Coralbookmakerssmethwickhighstr.","Coralbookmakerssmethwickhighstr.",NA
2012,"Walsall","Coralbookmakerssmethwickhighstr.","Coralbookmakerssmethwickhighstr.",NA
